x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S34增强效果-上证综指-增强前,6.18,-52.30,-45.16,149.98,9.01,11,9,21.46,0.39,422,1.37,5.22,44.07,0.29,53.60
S34增强效果-上证综指-增强前,14.52,-40.19,-34.01,174.93,18.15,10,7,22.34,0.72,1332,1.43,11.91,57.66,0.65,54.75
S34增强效果-上证综指-增强后-增强前,11.41,-17.07,-9.19,47.37,12.64,10,7,10.65,1.07,285,0.68,13.65,24.24,1.07,57.28
S34增强效果-上证50-增强前,9.00,-44.70,-38.51,132.32,12.33,19,9,23.43,0.49,1330,1.50,9.28,43.64,0.38,50.90
S34增强效果-上证50-增强前,11.32,-42.77,-34.42,141.57,14.97,13,9,23.01,0.58,1116,1.47,12.14,47.95,0.49,50.99
S34增强效果-上证50-增强后-增强前,4.17,-5.75,-3.97,12.84,4.57,10,7,4.93,0.85,357,0.32,5.12,8.42,0.85,52.64
S34增强效果-中证500-增强前,8.35,-65.20,-50.23,197.62,12.61,9,7,26.20,0.44,113,1.68,7.73,43.76,0.32,54.77
S34增强效果-中证500-增强前,15.07,-58.02,-41.93,241.57,20.85,10,7,27.69,0.65,104,1.77,13.95,63.75,0.54,55.15
S34增强效果-中证500-增强后-增强前,10.48,-27.74,-18.14,77.67,12.47,11,7,14.34,0.77,506,0.92,9.91,32.06,0.73,56.04
S34增强效果-沪深300-增强前,9.09,-46.70,-42.53,147.77,12.71,12,9,22.93,0.50,1360,1.47,9.46,44.07,0.40,52.50
S34增强效果-沪深300-增强前,15.21,-41.87,-36.67,157.02,18.95,12,9,23.26,0.73,1121,1.49,15.12,51.93,0.65,53.31
S34增强效果-沪深300-增强后-增强前,10.02,-11.56,-9.53,34.58,10.43,11,8,7.95,1.24,284,0.51,10.11,18.72,1.26,55.57
